date,CMRMTSPLx,IPDCONGD,HWI,CES0600000007,AWHMAN,COMPAPFFx,EXSZUSx,DTCTHFNM,cum_return_1_0,fc2y,oa,rel_to_high_price,s2p,suv,dp,tms,svar
198103,0.00606960512445376,-0.00327409085740893,-1,40,40.1,-2.5,0.020511833947656,-0.00771364259445306,0.0057803467,-0.00358436634398007,0,0.00518135870203992,-0.00474238618677636,-0.157965816,-0.0290088168219649,-0.0088,0.002075944
198104,-0.00413058263640309,-0.00388789885276708,1,39.4,39.8,-0.44,0.0636670374673359,0.00182465193970316,0.07177987695,-0.000798822006019551,5.64335000000004e-05,0.0660816613376325,0.0050160706727882,-0.1242758915,0.0295622897350425,-0.00369999999999998,0.000832003
198105,-0.0103844557244948,0.0135294157788977,0,39.8,40,-0.76,-0.0105070711198947,0.01077467371179,-0.06473971065,0.00438318834999962,-5.26535000000003e-05,0.00153491969354386,-0.00103897766048933,-0.217955269,0.00743531834874078,-0.0365,0.000921688
198106,0.000558781440442857,0.0123729247253972,0,39.8,40.1,-1.16,0.0267476609530679,-0.00613061539681858,-2.04802500000014e-05,-0.00179057721258857,2.36360000000005e-05,-0.00936804386337189,-0.00359857790169582,-0.1938821475,0.0162224724439803,-0.0169,0.000995543
198107,-0.00709746992384908,0.0153612471931623,-1,39.8,40.2,-0.96,0.045649230421918,-0.00110222170237151,-0.02818464775,0.00211828847857176,5.92349999999978e-05,-0.035927691601291,-0.00495333691908972,-0.353845078,0.00896600097735822,-0.0125,0.001102989
198108,-0.00264273993554731,-0.00845348134535895,0,39.6,40,-2.78,0.00386436574028881,0.000619403834345889,-0.0180535405,0.00211828847857176,5.92349999999978e-05,-0.0593779031758156,-0.00495333691908972,-0.4111679105,0.0708343659667876,-0.0106,0.001824938
198109,0.00229729643160859,0.00435143329732757,0,39.7,39.9,-2.04,0.0114566361070214,0.00291881471562228,-0.0434849245,-0.00211828847857176,-9.58799999999788e-06,-0.0971030681032322,-0.00215440774616193,-0.248322034,0.0619981211582106,0.00120000000000001,0.002761174
198110,-0.00401282979017381,-0.00513586448268466,-1,39.7,40,-0.59,0.0336028241256952,-0.00303993605054842,0.00158375150000001,0.00317706016719876,8.59664999999996e-05,-0.0892985039255166,0.000399669907984901,-0.3224593745,-0.0423652344378977,0.003,0.002078252
198111,-0.00690270128273696,-0.0239048420829575,-4,39.4,39.6,0.22,-0.0703995198608474,0.0372550487653349,0.1384023912,0.000301180522501054,6.67905000000003e-05,0.0530533245101774,-0.000399669907984901,-0.242712377,-0.0303702808685333,0.0134,0.001504003
198112,-0.0136827242159256,-0.00398089596569129,-4,39.5,39.6,-0.23,-0.0705729438203128,-0.0383179194441698,-0.0441951379,0.00297301812540218,0,0.0208644224800265,0,-0.157830048,0.0360875461559051,0.0249,0.000905798
198201,-0.00776025338273811,-0.0168421953379521,-1,39.5,39.4,-1.15,-0.0537400438797361,0.00307197661077652,-0.0423973368,0.00156079232227047,0.000382122000000002,-0.0137515570981162,-0.0089984465822488,-0.048568258,0.0222142574539279,0.0187,0.002521933
198202,-0.0130304409308621,-0.0435697390608145,-3,39.2,39.2,-0.25,0.0162731646381779,-0.00897515225106815,-0.003497616,-0.00156079232227047,0,-0.0193925550696566,-0.000345919985373255,-0.08113279,0.0669531259192704,0.00539999999999999,0.001918232
198203,-0.0052756372778191,-0.0281522578924429,0,37.2,37.3,-0.13,0.0158499246394089,0.0151989995692805,-0.017274284,-9.78471973613892e-05,0.0003668005,-0.0479033791809091,0.00014406451859017,-0.339418434,0.0146934122909577,0.0119,0.001795226
198204,0.0158363954303056,0.036786729938441,-3,39.5,39.6,-0.25,0.0250073270821333,-0.0189305951027787,0.037467599,-0.000977539319005905,-8.84825000000006e-05,-0.00681203791421392,-0.00638381394386123,-0.333315121,-0.0347801038807893,0.0078,0.001246821
198205,0.000798427061958762,-0.00436041930763276,-2,39.2,39.1,-0.88,-0.00121709235820533,0.00770124748459722,0.048938978,0.000439938003486517,-0.000103496000000002,0.0587849083844761,-0.0092214480862518,-0.288706243,0.0443838476115292,0.0149,0.000854816
198206,0.00112795563488355,0.0190816729476881,-2,39,39.1,-0.88,0.0383324001153107,0.0041052994693267,-0.076588023,0.000635448512880776,-0.000103495999999998,-0.0209273815000626,-0.00202410448613266,-0.237381169,0.0249132753152441,0.0165,0.001490293
198207,0.00513384389248195,0.000412007379703816,-1,39.1,39.1,-1.03,-0.00633884138648699,0.0111484115123517,0.010092515,0,-6.18289999999994e-05,0.0218617078261832,0,-0.177729486,0.0252101144487318,0.0217,0.000958583
198208,-0.0142794304900811,0.00682618062376017,-3,39.1,39.2,-0.19,0.064009535095276,-0.00892200065506543,0.007148864,0,-6.18289999999994e-05,0.0192313619292764,0,-0.345019459,-0.107768514186612,0.0386,0.006415933
198209,-0.00386240837076102,0.00495223410901868,-3,39.1,39.2,0.35,0.00819185878786433,-0.0125539944719844,0.1048326173,0.00484308947395462,0.000513789000000001,0.109601509934525,-0.00594842614406188,0.0578203702,-0.00564208895807639,0.0391,0.002131294
198210,-0.00921077778771817,-0.0128140381543398,-1,38.9,39,0.03,0.00755724977939587,0.00196852319934848,-0.0690727196,-0.000920671864076628,0.000138691000000003,0.0377403279828471,-0.000879290184608417,-0.210495722,-0.103710019430756,0.0341,0.006125908
198211,0.00192916855793612,-0.014760012706386,-3,39,39,0.05,0.0140585807464459,0.000855180224263563,0.10593373695,-0.000842346835455254,-4.75720000000027e-05,0.10250744663542,-0.0089443500551234,-0.2307299395,-0.0345237177683075,0.0318,0.00549165
198212,-0.0103452892311431,-0.0142080885839673,0,38.7,38.9,-0.51,0.0147841877120451,-0.00646182349333557,-0.05162312085,-0.000843056981878032,-4.75720000000027e-05,0.0162970732736425,0.00982364023973181,-0.298998232,-0.0140686107413774,0.0301,0.002490238
198301,0.00271934715694044,-0.000868361614186686,1,38.8,39,-0.51,0.00888528333463956,0.0184548709599088,-0.0661177254,0.00804493851204491,0.002818666,-0.0351689169279946,-0.00735692150075251,-0.423393797,-0.0306630547614346,0.0327,0.003280857
198302,-0.00275176506984565,-0.00187540091220972,1,38.9,39,-0.44,-0.0674274955829298,-0.000533086084228529,0.0529377116,0.00804493851204491,0.00050066,0.0267374545386362,-0.00735692150075251,-0.341710514,-0.0168721782204684,0.0249,0.001911642
198303,0.0189030002130703,0.0424883316165263,1,39.3,39.3,-0.51,-0.0409215881174855,-0.00772870764359901,-0.0123518221,0.000419593608460556,0.000135281000000001,0.0190023343419962,-0.00558928442349826,-0.185020844,-0.0306322508390018,0.0248,0.001571821
198304,-0.00422161604205584,-0.00301170338997725,0,39,39.3,-0.17,0.0251399376005101,-0.00465759638995777,-0.00871239975,0.000198976457352895,0.000211988,-0.00780973957544992,-0.00585802388193857,-0.2670224085,-0.0708015485708957,0.023,0.001423751
198305,0.016632466801104,0.013885404028811,2,39.3,39.6,-0.25,0.0236526463560048,0.0208029936562504,0.01447632535,0.000198936873598177,4.52500000000175e-06,0.0158831779371116,-0.000101350996996374,-0.149537005,0.0138673238192246,0.0293,0.001084614
198306,-9.20165005844353e-05,0.0213534159243709,1,39.3,39.7,-0.27,-0.00368485265429641,-0.0131886009451954,0.0057623051,-0.000649062491380858,0.000129728499999999,0.00282930740251681,-0.00450395638797796,-0.234933434,-0.0331757162510704,0.024,0.001399149
198307,0.0154207936034183,0.0194776835725401,5,39.7,40,-0.3,-0.000728880714501501,0.00192874327966486,-0.0254901945,0.00579374873013938,0.000358837000000008,-0.0273212750739556,-0.00274414349060892,-0.403931339,0.0364490624824656,0.029,0.002292825
198308,0.0253675344921884,0.017120527286159,0,39.8,40.1,0.02,0.026431566292436,0.0104035673097016,-0.0569686831,0.00579374873013938,0.000358837000000008,-0.0521759784933618,-0.00274414349060892,-0.312243086,-0.00838587580400985,0.0276,0.001369045
198309,-0.000532354226177034,0.0231419034884457,4,39.9,40.3,-0.12,0.00288368554949192,-0.00903271776380699,-0.009697987,0.000127477476752125,-0.000114961000000004,-0.0615978579377722,-0.00389479040152663,-0.381862348,-0.00724567131554954,0.0257,0.001057293
198310,-0.00163547590607038,0.0184521294222111,1,39.9,40.3,-0.02,0.0209275201059558,0.00033465180279002,0.0412241704,0.00469686277334391,0.000114961000000004,-0.00597435228199061,-0.00390068091018581,-0.326609894,0.019567189001529,0.0324,0.001115356
198311,0.0151876370606718,0.0181362039770931,2,40.1,40.6,-0.21,-0.000416136868795491,-0.00713626836781955,-0.0591728874,0.00169053200648439,0.000354199999999992,-0.0813430155281082,-0.00709365003942464,-0.253622094,-0.0130174287201381,0.03,0.000836303
198312,0.0108978614880826,0.0135029470497763,5,40.1,40.6,-0.49,-0.0234424116674752,0.00489299975038548,0.08925815675,0.00279703847414137,0.000497753500000003,0.0300335574872708,-0.000927134357487702,-0.133471374,0.0131136759659327,0.0297,0.000528114
198401,0.0102099573858787,-4.53728742799697e-06,1,40.1,40.6,-0.24,0.0270431911096534,0.000367339696781599,-0.05739358075,0.00020619347849915,0.0001697175,-0.0266423973917694,-0.00908933126981437,-0.061269352,0.0134811462762165,0.029,0.000794606
198402,0.0183515626489026,0.0231071201286754,3,40,40.5,0.06,0.0129110849440439,-0.00392616075999186,0.011783888,0.00045069277081744,0.000135377499999999,-0.0127566697306397,-0.00938326439432624,-0.228429275,0.0438391133989966,0.0308,0.002019477
198403,0.00644201775886444,0.0228690969111902,2,40.2,40.6,-0.36,0.0178982755057991,-0.00722839867543712,-0.053769921,0.00301653088268594,3.24765000000032e-05,-0.0712687390878801,-0.00435950809108321,-0.359073115,-0.00922071307675854,0.0301,0.001354588
198404,-0.000538470812433189,0.00355141813431725,3,40.7,41.1,-0.27,-0.0148551009909241,0.00160696730230114,0.061403509,0.00583126417064683,0.000526887000000004,0.002907769794597,-0.0120523549278501,-0.346350807,0.000561900096542889,0.0315,0.001035528
198405,0.000855320634469692,0.00256809857216522,0,40.2,40.7,-0.08,-0.0257248912384359,0.00617198813364617,-0.01369863,0.00348962727550739,0.000407376999999993,-0.0288832561247808,-0.0130884725125494,-0.314362981,0.0671813675656607,0.0398,0.00093305
198406,0.00552466393278372,-0.00135330556869029,4,40.4,40.8,-0.11,0.0194923573588472,0.00170233163769495,-0.036301371,0.00151195052896735,0.000104008000000003,-0.048099794879194,-0.00359339503320966,-0.301713184,-0.0113774400643933,0.0387,0.001675763
198407,0.00786957306639913,-0.0092156767369298,1,40.3,40.7,0.33,0.0344034108462848,0.0074259078705623,0.062987014,0.0218923755419056,0.000459795499999999,0.0420298480696446,-0.00720791404307985,-0.290797072,0.0197704035475414,0.0281,0.000865658
198408,0.008855343863587,0.00289255906114327,1,40.3,40.6,-0.08,0.00667958187492934,0.00297338578047501,-0.053237588,0.00403295973767404,0.000459795499999999,-0.0272826265978249,-0.00720791404307985,-0.261786851,-0.097864320754157,0.0223,0.003126833
198409,-0.00535490639463987,0.0111482720015053,2,40.2,40.6,-0.04,0.0546709927864547,-0.00245053540312057,0.1365629414,-7.26077487456234e-05,0.000291567499999999,0.120363950384504,-0.00920836439460837,-0.348082107,0.00664796591950756,0.0198,0.000943227
198410,-0.00025162191792738,0.00613593360518827,-3,40.2,40.5,-0.46,0.00145032657764643,-0.00197820087601741,-0.1020594924,0.00101819101193512,0.000210295000000006,0.0112995552400288,-0.00972879702158375,-0.284722336,0.0068124266256282,0.0199,0.001291848
198411,-0.00123306750092489,-0.013286236081242,2,40.2,40.5,-0.26,0.0365495264757807,-0.00823085002182289,-0.013860718,0.000295586952508531,0.000620684999999996,-0.0213498911310303,-0.00464352006033059,-0.25813037,0.0219345760607976,0.0308,0.00102029
198412,0.00418663664207664,-0.00866148343702333,1,40.1,40.5,0.13,0.00779420973651668,0.00283795715471058,-0.0065075295,-0.000740565144373928,0.000641328499999996,-0.0179252114405632,0.00501290271801819,-0.2123344105,-0.0154654893561204,0.0364,0.001190105
198501,0.00883833448204285,0.0155735488660897,-1,40.1,40.4,-0.4,-0.0218248726769475,-0.00057937302938349,0.02905655,0.00210486988441505,0.000118770500000004,0.0137235246210738,-0.00353386166890407,0.02250279,-0.0657354113374775,0.0351,0.001635821
198502,0.00119543423146062,0.0112635941100541,3,40.2,40.5,0.06,0.0358672297999864,0.0014147547924992,0.1023219822,-0.00166847100856571,0.000333528,0.149105306866092,-0.000446604587337585,-0.0783782675,-0.0029327234038341,0.0382,0.000745296
198503,-0.00250099648979152,-0.0128704929483878,-2,39.9,40.3,-0.32,0.0378647318210105,-0.00660681454098544,-0.086687129,0.00107824456828931,0.000136820000000003,0.0320505487982325,-0.00459901212892511,-0.290586356,0.00859817144867669,0.0329,0.000802286
198504,0.00339958884095815,-0.00827721359070877,1,39.9,40.1,0.04,0.0532751577053718,0.00346281952669614,-0.0421020992,-0.000921860854563139,0.000170901499999994,-0.0372618273821019,-0.00466934770621041,-0.338419805,0.00808443046893537,0.0367,0.00045988
198505,0.00871531925337976,0.0103583842643618,2,40.1,40.4,0.32,-0.000427975326622088,0.0138447868307843,0.00574794,0.000921860854563139,0.000689741000000008,-0.0343318258049069,-0.00985093006870857,-0.266620464,-0.0491863328951743,0.0314,0.00083386
198506,-0.00102565333016891,-0.0141005955345541,-1,40.2,40.5,0.1,-0.0772878522828691,0.00541789372250179,0.0381862923,0.000947456935250335,0.000131526499999993,0.0328116116380322,-0.00573000111583766,-0.2075345635,-0.00860539869588939,0.036,0.00074152
198507,0.0115184723662125,0.000661280733408542,1,40.1,40.4,-0.14,0.00775465516012286,0.00472904909491412,-0.0204081628,5.3048249053278e-05,0.000447824500000003,-0.0103387557637514,0.00187303778201386,-0.202259861,0.00915242159395202,0.0383,0.00071863
198508,-0.0166782893027531,-0.00219434869334867,0,40.1,40.5,-0.18,-0.016541411648497,-0.0160612578331083,0.009708738,-0.000588327901208219,0.000447824500000003,0.0198517685719507,0.00187303778201386,-0.251507903,0.0163546224869111,0.0354,0.000629695
198509,0.00191770818552506,0.000326845097945228,-1,40.1,40.4,-0.32,-0.066757068315902,0.00723965805291549,-0.0223830295,-0.000703701774134258,0.000270531500000001,-0.0212077010441149,-0.00287915727609966,-0.351995555,0.0395977684348128,0.0372,0.000865843
198510,0.0180111171484949,0.011527867232473,1,40.2,40.6,-0.18,-0.0467100348749128,0.00179587394671721,-0.0353561055,0.00467504606721292,0.000315896499999999,-0.060337636595398,-0.00254992626718276,-0.2429579605,-0.0390823316855808,0.0335,0.000911764
198511,0.00267928330159783,-0.00110542845527561,1,40.2,40.6,-0.09,0.0171416731529301,0.0333937057791616,0.0612011292,-0.00564890114398531,0.000798657999999997,0.0163848559528265,-0.000565279387182316,-0.192069149,-0.060491375495217,0.0287,0.000943068
198512,-0.00926268438101729,-0.00519222291560695,-1,40.2,40.7,-0.19,-0.0740388198457361,-0.0330556615022068,0.0356097538,-0.000259083248111081,0.000588852000000001,0.0430094943804407,-0.00527025588996943,-0.308786246,-0.0415404847594534,0.0246,0.001230076
198601,0.00729190686483783,0.0235239956498425,1,40.2,40.7,-0.28,-0.0179548057898085,-0.0222803393086934,-0.02313946,0.00193664009901773,0.000415995000000002,0.0146603155897006,-0.00648156081160722,-0.020500819,0.0026867837726372,0.0251,0.001920158
198602,-0.00535702865342813,0.00241453574086226,-3,40.3,40.9,-0.52,-0.0124682828029097,0.00628042057228129,-0.0222965444,0.00142273071398624,0.000617314999999997,0.00598804175056858,0,-0.291291459,-0.0640243962533855,0.0135,0.00108929
198603,0.0149187990344171,0.0238320889782475,1,40.4,40.7,-0.43,-0.0183209766946036,0.00724152224950458,0.0442745669,0.00153609468711502,0.000801947000000001,0.0426925843829037,-0.00537442288365764,-0.015183797,-0.0464475114566918,0.011,0.001373734
198604,-0.00570461104917364,-0.00644391440885173,0,40,40.7,-0.23,-0.0553776417206076,-0.00458851323004517,-0.0142857134,0.00398552732592417,0.000847904999999999,0.0202822148184846,-0.00669078321370709,-0.226283876,0.0175728664075963,0.0176,0.002458946
198605,0.000975377113071829,-0.000294743398947528,0,40,40.7,-0.28,-0.0205191063442298,-1.6174539668512e-05,-0.0333333351,-0.000541836274856378,0.000267536000000002,-0.0237540859696455,-0.00262731414223583,-0.243967616,-0.0457082509988176,0.0233,0.001369931
198606,0.0199357904199555,-0.00169334328162574,0,40,40.5,-0.39,-0.00702198556876221,0.00430691023957586,0.025641026,0.000795411661282275,9.22439999999983e-05,0.00652530855987563,-0.00310317190625764,-0.2451941995,-0.0107092069518644,0.0169,0.001596519
198607,-0.00963666569126431,0.00270590073947252,-1,40.1,40.7,-0.23,-0.025458050604252,0.00941625925557155,-0.029633058,0.0029171388882423,0.0015161035,-0.0349673920524741,-0.00446626592462113,-0.2895228885,0.0658065768892242,0.0226,0.002415824
198608,0.00639456768136881,0.0116082102326813,2,40.1,40.7,-0.21,-0.00714598103697572,0.00177594753066401,-0.077826146,0.0029171388882423,0.0015161035,-0.107170475317067,-0.00446626592462113,-0.334246958,-0.0634572372317104,0.021,0.001260585
198609,0.0058915232525738,0.0129634028530741,-1,40,40.6,-0.23,-0.0536236237779277,-0.000888868955506439,0.09789378445,0.00539998006772713,0.000884330000000003,0.0104494158787369,-0.00713976973726904,-0.3446282585,0.0945858657378738,0.0306,0.004207383
198610,0.00142025894943743,0.00365589025063517,1,40.2,40.7,-0.25,-0.0486869880649262,-0.00840495820564513,-0.07771944145,0.00983774653374625,0.001166864,-0.0694829474897155,-0.00576912667789198,-0.29161569,-0.0512571157943023,0.0285,0.000990594
198611,0.023446349295412,0.0092335054644006,1,40.2,40.7,-0.21,-0.00476579190575188,0.0326573532330237,0.082477169,-0.00175915565056761,0.000958725000000001,0.0268079994209258,-0.00644194639706125,-0.233403626,-0.0192388826331582,0.0244,0.001730857
198612,-0.0142236728915552,-0.000191789032652601,0,40,40.6,-0.17,-0.00630878646890642,-0.0291981657689693,-0.020833334,0,0.00115897,-0.00883145236511906,-0.00971390632751457,-0.392661565,0.0307150265532576,0.0236,0.001262342
198701,-0.00306912064871767,0.0146611696370496,4,40,40.7,-0.28,0.0255338133761376,-0.0313037266577219,-0.034965035,0.00581406723948397,0.000774819999999999,-0.0447053765446649,-0.00589678326069665,0.1303274426,-0.121367529298015,0.0235,0.002478227
198702,0.0207190302452851,0.0183173491389343,-5,40.1,40.8,-0.81,-0.0125953015634165,0.0088399868577671,0.13733456325,-0.00115289130694629,0.000539925,0.0920482752642387,-4.65953895730231e-05,-0.2766613675,-0.0338514410566257,0.0204,0.001412247
198703,-0.0320788163663792,-0.00700518406089934,-1,40.4,40.8,-0.59,-0.0639339903411372,-0.0127687273152564,-0.04354599865,0.00590426972792391,0.000474029000000001,0.0629937273645977,-0.00572571580349429,-0.292696446,-0.0236466996731375,0.0236,0.001971095
198704,0.0354353019321252,0.0168620480997959,4,40.7,41.2,-0.05,-0.0137337340284162,0.00863417365469665,-0.0512189669,0.00166853975127212,0.000268325999999999,0.018378524093853,-0.0124865657519641,-0.282906816,0.0186846668159104,0.0295,0.004193906
198705,0.00095926024925852,-0.00481626253359613,4,40.4,41,0.03,-0.000779372644503673,0.00721859090191934,-0.0306585432,0.000170773660487678,0.000383857500000001,-0.0283075917230145,-0.00857311920382492,-0.2671261605,0.00110147617788359,0.0314,0.002489234
198706,-0.00287509281739595,-0.00643926671435979,-2,40.2,40.8,0.08,-0.028469797605493,0.0106414272159761,0.0230539805,-0.000170773660487678,0.0002769795,-0.00378072280217015,-0.00490833770811666,-0.345396808,-0.0397348430557711,0.031,0.001070421
198707,-0.00167003859801618,0.00621612070091837,2,40.5,41,0.08,-0.0171255533863656,-0.00772249594471575,0.0172413792,0.000617138146291385,0.000812897999999999,0.0080321716932642,0.0262071640013943,-0.181212605,-0.0416307488212873,0.0338,0.00081816
198708,0.00497822055819874,-0.00975342114986555,1,40.3,40.9,0.19,0.0255133006050661,0.0116259721514318,0.0113300495,0.000617138146291385,0.000812897999999999,0.0444858625878566,0.00370284062984794,-0.200605117,-0.0289367804694511,0.0332,0.001776129
198709,0.00863518219378179,-0.00228338576966669,0,40.4,41,0.07,0.0183913229714236,0.00166177082602026,-0.0272650923,0.00315403783343204,0.000714876500000003,0.000726480237691424,-0.00692755361770081,-0.2721156585,0.0298701566110671,0.0352,0.002534831
198710,-0.00441921597169781,0.0099067206796053,4,40.3,40.9,-0.02,-6.50850987896634e-05,0.000436939035106221,-0.0154407884,0.00549411252030629,0.000598958999999996,-0.0211561999936276,-0.00155796460214014,-0.2232527575,0.251185117346234,0.0313,0.006785455
198711,0.0109607794093911,0.00769576576742059,-1,40.1,40.8,0.15,-0.0220454425317011,0.00141708690662945,-0.28586556,-0.0031817690700302,0.000212708499999999,-0.393878359207611,-0.00335058064161714,-0.270005232,0.0949367140200947,0.0362,0.006785455
198712,-0.00115339008370974,0.0319827401101329,1,40.5,41.1,0.6,-0.00593948824728596,-0.0140244381608667,0.241176482,0.00377251997598549,0.000399074499999999,-0.062460385975656,-0.00687392603678588,-0.2308736465,-0.0646378290012706,0.0343,0.006852188
198801,-0.00277465145849298,-0.000876847483801679,2,40.4,41,0.48,-0.0775636322962727,-0.00890204075210654,0.1007907432,0.00191857507954163,0.000381816500000007,0.0412581784853094,-0.00401687045056298,-0.02416823,-0.0343494557297905,0.0271,0.009157508
198802,0.00843775386224799,-0.00805354484673693,-5,40.5,41,0.84,-0.038413805517772,0.00507584329892197,-0.0062529259,-0.00192744773641484,0.000172222,0.0581706327715348,-0.00163332664448135,-0.344933543,-0.0357189319274043,0.0288,0.001967346
198803,-0.00228525137258195,-0.00494986958555099,1,40.3,41.1,0.04,0.0121032482324626,0.00451359886995384,0.0258241743,-0.000285926182993057,0.000197112999999999,0.0836595626298041,0.000331986193513267,-0.25413586,0.0391433897637583,0.0331,0.001659199
198804,0.0112388384771052,-0.000326979780905123,0,40.4,41.1,0,0.0328712671666064,-0.00399214924211755,-0.0402049767,0.000631965173814253,0.000564068000000001,0.0465704074375164,-0.00957347017275806,-0.1976561455,0.000989904313568601,0.0338,0.003459561
198805,0.0158904827156512,0.00833459036637185,2,40.4,40.9,0.04,-0.00381583673345648,0.00425371897269322,-0.0213334849,0.00111703304932664,0.000334049999999995,0.0270123743278975,-0.00473901889592471,-0.25612592,0.00710409001238732,0.0326,0.002555773
198806,-0.00537740799239117,0.0226598498312112,-2,40.4,41,-0.01,-0.00288954907401884,0.00136073285878702,-0.021276595,0.00256460576853668,0.000508795499999999,-0.0147422817379351,-0.00577135281618574,-0.376412542,-0.0321868389001843,0.0271,0.002361308
198807,0.00313440081326632,-0.000244196685241782,3,40.4,41,0.1,0.0206207635934034,-0.000757470511757674,0.06511877095,-0.00631536581005232,0.002988963,0.0672903032098675,-0.00177939564718033,-0.221554436,0.0137015512242065,0.0274,0.001910619
198808,0.009755804947158,0.00406157482609615,-3,40.5,41.1,-0.02,0.0360512249203254,0.00444058062011621,-0.05495328695,-0.0016103342232785,0.0001696905,-0.0035744888589449,-0.00177939564718033,-0.247620994,0.0475617732205245,0.0244,0.001390319
198809,-0.00406357625037046,-0.0225892415878532,2,40.5,41.1,0.07,0.0476534839671195,-0.00588087596018383,-0.019296218,0.000144761926794912,0.000988014000000002,-0.00971200670703454,-0.00503573953284386,-0.288508162,-0.0308194972230815,0.0193,0.00119274
198810,0.000578318253763754,0.00828163231627199,0,40.3,40.9,0.25,0.0316896305465203,0.00140579548154385,0.041706764,0.00526208963071029,0.000112696999999998,0.0508758231473668,-0.00406495964448517,-0.172865302,-0.0154630238449887,0.0154,0.001631542
198811,0.00394778075196811,0.0195903794538888,-4,40.3,41,-0.02,-0.0046201151768317,-0.00503703097285957,-0.021100128,-0.00125586605012074,0.000345057499999999,0.0963875726041744,-0.000249186821159597,-0.2259582705,0.0291289797287511,0.0147,0.001347997
198812,0.00773312755553945,0.00961735936532104,4,40.5,41.1,-0.06,-0.0251811866301598,0.000843255681443722,-0.0255454815,-0.00162135905311755,0.000621228500000001,-0.0471165235895994,0.000381915825055423,-0.201458752,-0.00461333663345354,0.0111,0.000628111
198901,0.00385274937580249,0.0109029446992919,-2,40.5,41.1,0.31,-0.0464023069884372,-0.00249531049440499,0.0570853053,0.00232978055230881,0.000187700999999998,0.0189824508467955,-0.00324492943464483,0.0434058425,-0.0598164661588845,0.00760000000000001,0.000964573
198902,0.0129505023031484,0.011666954351492,2,40.3,40.9,0.35,0.00841424520555067,0.00598915617971585,0.0136144031,-0.000117061782506145,0.000125034,0.0457460217738449,-0.00461454978642806,-0.183324442,0.0381765171907347,0.0082,0.001176079
198903,0.00114162828638698,0.0224906509403739,0,40.4,41.1,-0.08,0.0539285109558746,0.0465939230680608,-0.0353535339,5.8532604185757e-05,0.000381274500000001,-0.00995583241232745,-0.000713427693875723,-0.2483946775,-0.0118640169658342,0.0047,0.001286452
198904,-0.0109890751879949,-0.0102343114262506,-1,40.4,41.2,0.01,0.00771712111367173,-0.0531140166315005,0.0059780094,0.00236377791069664,0.000285750999999997,0.0142202312100671,-0.00480713818978695,-0.2613802985,-0.0370589212666204,0.00530000000000001,0.000955584
198905,-0.0059703494050698,-0.0145967420916859,-4,40.5,41.1,0.1,0.0232349541996258,0.00325205244567961,0.01550429245,0.000505707483706264,0.000229213000000002,0.0163620079524416,-0.00239999008901925,-0.2122012245,-0.0228555229845231,0.0035,0.001073056
198906,0.00907900498149061,0.00801370678522684,4,40.5,41.1,-0.03,0.0220396287031883,0.00417812833901365,-0.00148230225,0.00142148727726932,0.000336370999999999,0.0150576889358411,-0.000514096834560052,-0.2364603315,0.0195001889497997,0.000600000000000003,0.00142953
198907,-0.00446813255020828,-0.0225741315125401,-5,40.3,41,-0.34,0.0486484738031279,0.00411869527547637,-0.0417391306,-0.0165192421190292,0.000516486500000003,-0.0432541544524283,0.0207797911264386,-0.1864697735,-0.0729831916858981,0.00130000000000001,0.001018826
198908,-0.00308856629910181,-0.0117158516728546,-2,40.2,40.9,-0.42,-0.0116933180304274,-0.0016990124034546,0.0395962747,0.00263129095625958,0.001592406,0.0285363072779777,-0.00544596894177052,-0.26636317,-0.0038344775498782,0.00509999999999999,0.001380451
198909,-0.0103096517446346,-0.0314147415631987,0,40.4,40.9,-0.56,-0.0484361979153943,-0.00327020007521917,-0.0178571437,0,0.001194229,0.00284828421915923,-0.00075570831957783,-0.268537307,0.017996661809013,0.0072,0.000550192
198910,0.0250679857284055,0.0355837782750812,-1,40.4,40.9,-0.42,0.0197050710793324,-0.00224535694707306,-0.0068376265,-0.000324844648512235,0.000208363999999999,-0.0195501339329913,-0.00861921891476713,-0.235597137,0.0354167172352056,0.00460000000000001,0.005635911
198911,-0.00703109208737374,-0.00168204093770008,0,40.3,40.8,-0.32,0.01559590632374,0.00238703559496223,-0.0503052305,-0.00174732826205615,0.000762295499999999,-0.0723369660465439,-0.0104794971523895,-0.2997253165,-0.00658444342532194,0.0039,0.000844809
198912,-0.00970123664019695,-0.0179659376229235,2,40.4,40.8,-0.31,-0.0340119614801841,0.00011102470160651,0.057142857,0.00350491692045152,-0.0001386055,-0.01621643126379,-0.00345613612556717,-0.239237233,-0.0114646638486624,0.0053,0.000923423
199001,0.00890399026240019,0.00719721628195735,-3,40.4,40.7,-0.2,-0.00695580041289695,-0.00523742295045615,0,0.000234740479759132,0.0011183605,-0.022616695200054,-0.00539341654024927,0.0197519599,0.0792014382461903,0.0101,0.002892048
199002,0.00329971474641688,0.0103307114069349,2,40,40.5,-0.16,-0.0315634044688941,0.00495813522080191,-0.063157894,0.00442970161359679,9.22564999999986e-05,-0.0780719071081405,-0.00508102385810782,-0.28830471,-0.0006717988328937,0.0102,0.001008578
199003,-0.00784194532385918,-0.0581184193070374,1,40.3,40.5,-0.13,-0.0331192578449128,-0.00787605748765507,0.063157894,0.00358583754824493,8.35390000000005e-05,0.0206457694508539,-0.00546650333892962,-0.2670235535,-0.0161866465659837,0.00990000000000001,0.001032245
