,date,macro_0,macro_1,macro_2,macro_3,macro_4,macro_5,Rec,Neg_Rec,Recessions
512,2006-04-01,-0.2414101,0.21849485,0.03498483,-0.05414466,0.39304748,-0.063836336,0,0,0
513,2006-05-01,-0.40663353,0.1756301,0.111293375,-0.017315118,0.45617533,-0.069859706,0,0,0
514,2006-06-01,-0.37670124,0.1790449,0.122006185,0.06604749,0.061164968,-0.38778967,0,0,0
515,2006-07-01,-0.27721283,0.36410445,0.09321772,-0.08889854,0.24889761,-0.12647502,0,0,0
516,2006-08-01,-0.23318832,0.19498523,-0.16149338,0.095986456,0.22494102,-0.13702254,0,0,0
517,2006-09-01,-0.25563818,0.3101801,0.021763947,0.28199226,0.1685022,-0.10459903,0,0,0
518,2006-10-01,-0.10246893,0.31209305,0.022120323,-0.016609551,0.43614867,-0.03425019,0,0,0
519,2006-11-01,-0.2812685,0.2809085,-0.15789431,0.058794077,0.34256408,0.039801415,0,0,0
520,2006-12-01,-0.029259495,0.08729651,0.017226974,0.25018665,0.07357514,-0.22401352,0,0,0
521,2007-01-01,-0.060738314,0.19149432,-0.12502219,0.029660197,0.21483254,-0.15946239,0,0,0
522,2007-02-01,-0.04315443,0.12050973,-0.011268456,0.11217459,0.3472315,-0.020198904,0,0,0
523,2007-03-01,-0.20901667,0.25769368,-0.062836595,0.2877764,0.1721029,-0.031190835,0,0,0
524,2007-04-01,-0.030471774,0.31997347,-0.31301725,0.0893964,0.20941304,0.026064593,0,0,0
525,2007-05-01,0.006342051,0.14720611,-0.21521428,0.14747453,0.18460728,0.10872077,0,0,0
526,2007-06-01,-0.11295587,0.05298991,-0.2750555,0.051276058,0.36174497,0.24604005,0,0,0
527,2007-07-01,-0.0883604,0.056414075,-0.54177153,0.060079254,0.7534717,0.010397733,0,0,0
528,2007-08-01,-0.17043614,0.35135594,-0.31419227,0.12892787,0.18053636,-0.02639457,0,0,0
529,2007-09-01,-0.13110635,0.119485416,-0.29935738,0.20006055,0.20607029,-0.12124874,0,0,0
530,2007-10-01,-0.26096365,0.076500095,0.007919209,0.10761969,0.24019247,-0.10607417,1,-2,2
531,2007-11-01,-0.301677,0.34752715,0.049380597,0.11713555,0.12875448,-0.08307309,1,-2,2
532,2007-12-01,-0.3834825,0.3291669,-0.092774466,0.1406818,0.18107566,0.15494262,1,-2,2
533,2008-01-01,-0.2491788,0.34522337,-0.085718155,0.052379563,0.23388357,-0.0987582,1,-2,2
534,2008-02-01,-0.3000735,0.25098974,0.013714456,0.15188633,0.14984103,-0.15391341,1,-2,2
535,2008-03-01,-0.263859,0.1800598,0.025619933,0.318518,0.064339854,-0.28587893,1,-2,2
536,2008-04-01,-0.15094207,0.29210868,-0.1810457,0.2615818,0.08456047,-0.26873806,1,-2,2
537,2008-05-01,-0.13060778,0.39986736,-0.21587561,0.21346556,0.4014451,-0.18434286,1,-2,2
538,2008-06-01,-0.38786316,0.35851875,-0.00085242564,0.23200046,0.47467387,-0.09280672,1,-2,2
539,2008-07-01,-0.8479783,0.19721302,-0.009067816,0.04581371,0.7510918,0.14087462,1,-2,2
540,2008-08-01,-0.10132444,0.6251749,0.06108213,-0.031920053,0.091765195,-0.0064151105,1,-2,2
541,2008-09-01,-0.249485,0.303131,0.13099378,0.01051009,0.48718473,-0.1485716,1,-2,2
542,2008-10-01,-0.6732374,0.4778019,0.14991388,0.045283563,0.45285025,-0.38097575,1,-2,2
543,2008-11-01,-0.22756697,0.69277304,0.044714216,0.062119953,0.044611853,-0.75864416,1,-2,2
544,2008-12-01,-0.4256132,0.08822968,0.3217589,0.03872232,0.038954195,-0.7950818,1,-2,2
545,2009-01-01,-0.37575552,0.50095886,0.16200908,0.45115632,0.065425865,-0.20587231,1,-2,2
546,2009-02-01,-0.23724881,0.26465285,0.23396662,-0.06040856,0.3080777,-0.34196714,1,-2,2
547,2009-03-01,-0.48221812,-0.25130987,-0.09638388,0.1469069,0.13591145,-0.35776684,1,-2,2
548,2009-04-01,-0.13457276,-0.49561584,-0.24303745,-0.3461029,0.4770509,-0.115488805,0,0,0
549,2009-05-01,-0.09738629,0.23809916,-0.61396563,-0.49979395,0.34255993,0.0095882565,0,0,0
550,2009-06-01,-0.24781045,-0.1602861,-0.5936313,-0.2673494,0.63635683,0.3326801,0,0,0
551,2009-07-01,-0.30276787,-0.46600735,-0.48672193,-0.18528165,0.3729417,0.59328854,0,0,0
552,2009-08-01,-0.31498882,-0.5261512,-0.54732686,-0.19064903,0.33621216,0.58611697,0,0,0
553,2009-09-01,0.31624922,-0.47377017,-0.021361105,-0.46686053,-0.07081758,0.6514429,0,0,0
554,2009-10-01,0.4834079,-0.20662254,0.31806812,-0.6368028,0.05728673,0.17445225,0,0,0
555,2009-11-01,0.54924214,-0.37214345,-0.09348252,-0.18730964,-0.106635794,0.778625,0,0,0
556,2009-12-01,0.6563414,-0.3574339,-0.5051095,-0.29763597,-0.28161395,0.17183073,0,0,0
557,2010-01-01,0.39648792,-0.57038826,-0.31482738,-0.5589909,-0.42995736,0.44662791,0,0,0
558,2010-02-01,0.37326008,-0.32042485,-0.3427598,-0.026501471,-0.24375343,0.47228846,0,0,0
559,2010-03-01,0.38545987,-0.14443356,-0.3923555,0.02762685,-0.29157424,0.19913343,0,0,0
560,2010-04-01,0.33273536,0.012838132,-0.018410394,0.27252588,-0.25294268,0.23807444,0,0,0
561,2010-05-01,0.15341212,0.2810125,0.041015368,0.011299765,-0.29573846,0.16109514,0,0,0
562,2010-06-01,-0.3224675,-0.03460397,0.10878217,0.09703569,-0.6331011,0.09715403,0,0,0
563,2010-07-01,-0.44453847,0.11866281,0.030577084,0.042912498,-0.6009255,0.012586399,0,0,0
564,2010-08-01,0.035783187,0.0005680781,0.31304732,0.38795173,-0.05720284,-0.060255494,0,0,0
565,2010-09-01,0.09690577,-0.34745908,0.031053297,0.41542307,-0.00054439117,-0.099440545,0,0,0
566,2010-10-01,0.20964827,-0.07904525,0.022539046,0.7072452,0.04297487,-0.0010477941,0,0,0
567,2010-11-01,0.18009052,-0.34138808,0.13074112,0.45838615,0.14654264,-0.08436359,0,0,0
568,2010-12-01,0.17519376,-0.32150045,0.087053396,0.47601408,0.18440738,0.07242759,0,0,0
569,2011-01-01,0.098236084,-0.40892965,0.39474282,0.31644875,0.25829896,-0.00017722473,0,0,0
570,2011-02-01,0.26403615,0.19501993,-0.07008124,0.7576734,0.44521612,0.06575114,0,0,0
571,2011-03-01,0.48201713,-0.18136254,0.027238533,0.032487374,0.03619266,0.38487023,0,0,0
572,2011-04-01,0.24216537,0.05738721,0.46349072,0.09544437,0.20467475,0.29619375,0,0,0
573,2011-05-01,0.09091417,-0.24471642,0.3602851,-0.10575833,0.5049248,0.31186152,0,0,0
574,2011-06-01,-0.1989134,0.096791595,0.27319264,-0.040500667,0.20803933,0.09290273,0,0,0
575,2011-07-01,-0.06193449,0.3728709,0.50169426,-0.23449403,0.2926584,0.18203214,0,0,0
576,2011-08-01,-0.4432907,0.3492754,0.41666517,0.01062806,0.42651144,0.1852776,0,0,0
577,2011-09-01,-0.16227059,0.3900758,0.3621306,-0.28109342,0.4121854,0.5055397,0,0,0
578,2011-10-01,-0.44010952,-0.053367503,0.4833225,-0.016642852,0.35077202,0.4755799,0,0,0
579,2011-11-01,-0.15983541,0.1539912,0.7997949,-0.11003523,0.17676565,0.019168155,0,0,0
580,2011-12-01,-0.23366953,-0.21314073,0.18528779,-0.14360796,0.7097729,0.23853809,0,0,0
581,2012-01-01,-0.29118785,-0.20971438,0.7249822,0.047248397,0.50288963,0.3137826,0,0,0
582,2012-02-01,-0.17494306,0.11838701,0.5720397,0.24750279,0.3885333,0.12546822,0,0,0
583,2012-03-01,-0.05327072,0.20906009,0.26295197,0.24451104,0.57032806,0.20222624,0,0,0
584,2012-04-01,-0.16695307,0.18816483,0.65280426,0.17138308,0.6682586,0.29459882,0,0,0
585,2012-05-01,-0.23498234,0.46693408,0.47580087,0.18530062,0.55806893,0.338383,0,0,0
586,2012-06-01,-0.3427876,0.21965168,0.39155933,0.002536289,0.7278405,0.4102401,0,0,0
587,2012-07-01,-0.24516279,0.2537363,0.68205506,0.11008665,0.38749143,0.17008892,0,0,0
588,2012-08-01,-0.07682063,0.18573646,0.57702476,0.062351517,0.60626245,0.32447678,0,0,0
589,2012-09-01,0.0037362278,0.18793535,0.46788028,0.24174172,0.6145409,0.32453924,0,0,0
590,2012-10-01,-0.18176015,0.18647829,0.58791983,0.19337393,0.7138199,0.24350415,0,0,0
591,2012-11-01,-0.1621537,0.10511321,0.6649602,-0.14671934,0.76702374,0.32205415,0,0,0
592,2012-12-01,0.021293025,0.18606874,0.4349631,0.029376226,0.66312575,0.40591115,0,0,0
593,2013-01-01,0.28199935,0.20783934,0.27063683,0.18406789,0.5073699,0.23057446,0,0,0
594,2013-02-01,0.2693437,0.22178166,0.4133588,-0.054305874,0.7418758,0.18522288,0,0,0
595,2013-03-01,0.1990342,0.17987864,0.17504214,0.12331697,0.47238064,0.309657,0,0,0
596,2013-04-01,0.20002593,0.33984137,0.47124705,-0.023651166,0.6971624,0.22353034,0,0,0
597,2013-05-01,0.2929231,0.222846,0.30188456,0.06519341,0.33822304,0.24910006,0,0,0
598,2013-06-01,0.1835036,0.3402865,0.56522006,-0.024891837,0.69359666,0.20954746,0,0,0
599,2013-07-01,0.49100605,0.41903806,-0.01258002,0.20924336,0.7022829,0.08099442,0,0,0
600,2013-08-01,0.23887064,0.3916836,-0.009614322,0.22367524,0.6517354,0.24133447,0,0,0
601,2013-09-01,0.038111158,0.18381292,0.09991875,0.12594174,0.27969807,0.30664146,0,0,0
602,2013-10-01,0.056070916,0.32362324,0.4030671,0.050554212,0.5004528,0.1450076,0,0,0
603,2013-11-01,0.07229499,0.25301865,0.4166625,-0.031424668,0.6478836,0.13115622,0,0,0
604,2013-12-01,0.008813551,0.038485944,0.5333621,0.03503017,0.49642828,0.27950743,0,0,0
605,2014-01-01,0.083655946,0.18589123,0.49755293,-0.027016833,0.65872115,0.18761475,0,0,0
606,2014-02-01,-0.0027862703,-0.024737215,0.24859634,0.064482346,0.6150105,0.6219265,0,0,0
607,2014-03-01,-0.05559526,0.28075036,0.37298566,0.1724032,0.27633262,0.16130391,,,
608,2014-04-01,-0.077784024,0.3702674,0.33147871,0.007075554,0.7985904,0.35746697,,,
609,2014-05-01,-0.4068597,0.19296703,0.16739482,0.06082369,0.5855025,0.43777716,,,
