,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
92,1970-12-01,-0.15259027,-0.49564487,-0.088518605,-0.31443802,0,0,0
93,1971-01-01,-0.25229052,-0.50156254,-0.012976612,-0.2099001,0,0,0
94,1971-02-01,-0.42145243,-0.61432743,-0.0023625179,-0.29354545,0,0,0
95,1971-03-01,-0.3535502,-0.68942064,0.061106667,-0.372489,0,0,0
96,1971-04-01,-0.23988295,-0.25519347,-0.11333251,-0.006427915,0,0,0
97,1971-05-01,-0.3518101,-0.5922694,-0.27250597,-0.24048588,0,0,0
98,1971-06-01,-0.44559672,-0.36203536,-0.24892555,0.18710849,0,0,0
99,1971-07-01,-0.4149923,-0.31488532,-0.20398793,0.31428635,0,0,0
100,1971-08-01,-0.28813377,-0.15450947,-0.23297371,0.63860404,0,0,0
101,1971-09-01,-0.24687898,-0.20831536,-0.2819567,0.56931394,0,0,0
102,1971-10-01,-0.18923448,-0.010243827,-0.3682438,0.38683137,0,0,0
103,1971-11-01,-0.38355806,-0.23936404,-0.3922647,0.60309577,0,0,0
104,1971-12-01,-0.26071325,-0.15262711,-0.1804565,0.61919975,0,0,0
105,1972-01-01,-0.24288549,-0.15100121,-0.22327302,0.5696966,0,0,0
106,1972-02-01,-0.29766312,-0.1796489,-0.42187136,0.38788152,0,0,0
107,1972-03-01,-0.25482348,-0.20818567,-0.5368707,0.14937285,0,0,0
108,1972-04-01,-0.2906726,-0.44159126,-0.21018845,0.26635566,0,0,0
109,1972-05-01,-0.43112946,-0.35639906,-0.26528224,0.2645653,0,0,0
110,1972-06-01,-0.18937093,-0.27618486,-0.09556196,0.57094735,0,0,0
111,1972-07-01,-0.18044576,-0.024211232,-0.17622708,0.2916894,0,0,0
112,1972-08-01,-0.19874264,0.10233174,-0.29948458,0.37635958,0,0,0
113,1972-09-01,-0.092943564,0.16447645,-0.14796807,0.53218234,0,0,0
114,1972-10-01,-0.072080486,0.0831944,0.075000346,0.43459854,0,0,0
115,1972-11-01,-0.20068474,-0.09226257,0.009433841,0.45927012,0,0,0
116,1972-12-01,-0.1845161,0.08909673,-0.19573672,0.37855226,0,0,0
117,1973-01-01,-0.30297434,0.06987913,-0.22350655,0.28202638,0,0,0
118,1973-02-01,-0.21973039,-0.09782668,-0.23486899,0.24777175,0,0,0
119,1973-03-01,-0.0517782,-0.08259182,-0.18475759,0.3448024,0,0,0
120,1973-04-01,-0.14275414,0.04627604,-0.26917946,0.5104472,0,0,0
121,1973-05-01,-0.3151309,0.18601553,-0.2698175,0.33525464,1,-2,2
122,1973-06-01,-0.028124394,0.043622192,-0.13115494,0.2989514,1,-2,2
123,1973-07-01,0.081494324,-0.037436537,-0.0005940807,0.39747834,1,-2,2
124,1973-08-01,0.22774832,0.0172219,0.21330084,0.47257018,1,-2,2
125,1973-09-01,0.24885088,-0.034183454,0.4210246,0.25456777,1,-2,2
126,1973-10-01,0.36387917,-0.30711362,0.358397,0.1177485,1,-2,2
127,1973-11-01,0.19247282,-0.12273787,0.16840133,0.22062664,1,-2,2
128,1973-12-01,0.08632995,-0.36940244,0.55068123,0.090051375,1,-2,2
129,1974-01-01,0.19636211,-0.21745607,-0.0417429,0.02411155,1,-2,2
130,1974-02-01,0.11122237,-0.017166607,-0.15801556,0.060951345,1,-2,2
131,1974-03-01,-0.12451106,-0.04340947,-0.55625015,-0.0084212115,1,-2,2
