,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
155,1976-01-01,-0.024284195,-0.058382995,-0.08521231,-0.37737092,0,0,0
156,1976-02-01,-0.034270447,-0.00597578,0.103626646,0.012393721,0,0,0
157,1976-03-01,-0.22495613,-0.008858289,-0.15999961,-0.36981797,0,0,0
158,1976-04-01,-0.09024979,0.34340125,-0.023321066,-0.015007917,0,0,0
159,1976-05-01,-0.14001581,-0.048160564,0.17014432,-0.16429861,0,0,0
160,1976-06-01,0.13830613,0.4969307,0.086386055,-0.05256436,0,0,0
161,1976-07-01,0.13002655,0.060221817,0.0125202015,0.059320036,0,0,0
162,1976-08-01,0.107924715,0.19188118,-0.058771864,0.17971745,0,0,0
163,1976-09-01,0.104153715,0.19224586,-0.04905308,0.2725444,0,0,0
164,1976-10-01,-0.005817881,0.31467885,-0.06156052,0.13964052,0,0,0
165,1976-11-01,0.37692788,0.51583743,-0.028246524,-0.06344992,0,0,0
166,1976-12-01,0.19733502,0.008291401,0.0073238923,-0.072041795,0,0,0
167,1977-01-01,0.14853095,0.4378234,-0.11803445,-0.18064632,0,0,0
168,1977-02-01,0.13399956,0.38947564,-7.6870005e-05,-0.30092886,0,0,0
169,1977-03-01,0.17297359,0.3101574,-0.09353614,-0.14566885,0,0,0
170,1977-04-01,0.14016868,-0.0034713433,0.10913868,0.03837371,0,0,0
171,1977-05-01,0.11379058,0.18171442,0.099968195,0.043993168,0,0,0
172,1977-06-01,0.15519203,0.21653534,0.23283266,-0.061249617,0,0,0
173,1977-07-01,0.12871599,0.22113028,0.20690191,-0.053838883,0,0,0
174,1977-08-01,0.08150124,0.19560364,0.025467513,-0.069630235,0,0,0
175,1977-09-01,0.03170689,0.10896624,-0.03053931,-0.28424215,0,0,0
176,1977-10-01,0.11497742,0.34465003,0.033574436,-0.18822591,0,0,0
177,1977-11-01,0.08649556,0.30019486,0.13277005,-0.10313911,0,0,0
178,1977-12-01,0.079715274,-0.0013604204,0.094156295,0.010342633,0,0,0
179,1978-01-01,-0.01917008,0.1450762,0.3344806,-0.27491954,0,0,0
180,1978-02-01,0.07115034,0.7132806,0.43028682,-0.2926263,0,0,0
181,1978-03-01,0.19569772,0.041815303,0.06648554,-0.052572645,0,0,0
182,1978-04-01,0.26621965,0.32138774,0.24297944,-0.074272156,0,0,0
183,1978-05-01,0.19864,0.022102568,0.03420439,-0.04438221,0,0,0
184,1978-06-01,0.1689588,0.29215813,-0.20442349,0.19058654,0,0,0
185,1978-07-01,0.6526412,0.59001064,-0.14172679,-0.28101113,0,0,0
186,1978-08-01,0.24593733,0.21237715,-0.002653577,-0.09966319,0,0,0
187,1978-09-01,0.25470462,0.097781435,-0.28597558,-0.1623836,0,0,0
188,1978-10-01,0.31214896,0.30953968,-0.06320691,-0.7353272,0,0,0
189,1978-11-01,0.50021803,0.43459263,-0.28275624,-0.28256732,0,0,0
190,1978-12-01,0.41340286,0.12537974,0.102413796,-0.18414748,0,0,0
191,1979-01-01,0.035269897,-0.11098162,0.38337398,0.0556364,0,0,0
192,1979-02-01,-0.0058490033,0.052138466,0.10188411,0.22269303,0,0,0
193,1979-03-01,0.38689846,0.18728893,0.193266,0.04051617,0,0,0
194,1979-04-01,0.21433803,-0.09925438,0.18379004,-0.0016555664,0,0,0
195,1979-05-01,0.011237278,-0.13044994,0.1170502,0.08785578,1,-2,2
196,1979-06-01,0.17630213,-0.3673051,0.13502567,-0.18433839,1,-2,2
197,1979-07-01,0.29829127,0.09484513,0.5846425,-0.03397504,1,-2,2
198,1979-08-01,-0.10800784,0.18842861,0.20611875,-0.23135318,1,-2,2
199,1979-09-01,0.07311855,0.19716558,0.4870421,-0.3708509,1,-2,2
200,1979-10-01,0.5706657,0.023375642,0.006329072,-0.21620615,1,-2,2
201,1979-11-01,0.23729634,0.31693462,-0.059676576,-0.19960462,0,0,0
202,1979-12-01,0.1808903,-0.018068314,0.12428086,0.027043017,0,0,0
203,1980-01-01,0.4311711,-0.20300233,0.31138504,0.007092333,0,0,0
204,1980-02-01,0.3816501,-0.13782635,-0.1379084,0.124539174,0,0,0
205,1980-03-01,-0.3963344,-0.051573735,-0.6570956,-0.059711818,0,0,0
206,1980-04-01,0.17015423,-0.21466011,-0.13295875,0.063039996,0,0,0
207,1980-05-01,0.012323438,-0.13609865,0.17197949,-0.009059857,0,0,0
208,1980-06-01,0.24974895,-0.33949333,0.010629955,-0.1980867,0,0,0
209,1980-07-01,-0.57065403,-0.15796994,-0.0012331328,-0.5482503,0,0,0
210,1980-08-01,-0.5571605,0.014479529,-0.17028745,-0.12121836,0,0,0
211,1980-09-01,-0.5691509,-0.031101037,-0.14899646,-0.48806354,0,0,0
212,1980-10-01,-0.09283135,-0.21824382,-0.58851516,-0.01576618,0,0,0
213,1980-11-01,-0.41798958,-0.16248237,-0.82344234,0.03705564,1,-2,2
214,1980-12-01,-0.636316,-0.13441914,-0.86990255,-0.046913743,1,-2,2
215,1981-01-01,-0.044579875,-0.2389132,-0.69953424,0.32360592,1,-2,2
216,1981-02-01,0.40625638,-0.054138217,-0.7409273,0.26277742,1,-2,2
217,1981-03-01,0.7864105,-0.08836684,-0.30525172,0.13896263,1,-2,2
218,1981-04-01,0.38735524,-0.4935092,-0.7692172,0.0022638778,1,-2,2
219,1981-05-01,0.2567481,-0.38098013,-0.11736708,-0.10891128,1,-2,2
220,1981-06-01,0.25892067,-0.13988814,-0.04777691,-0.0030155904,1,-2,2
221,1981-07-01,0.5544745,-0.01663162,-0.63329,-0.10390973,1,-2,2
222,1981-08-01,0.4282974,0.02715135,-0.70184433,-0.45590982,1,-2,2
223,1981-09-01,0.1688694,-0.1188281,-0.77843577,-0.026046287,1,-2,2
224,1981-10-01,0.33500114,-0.1348392,-0.4211641,0.04148706,1,-2,2
225,1981-11-01,0.02198905,0.09731351,-0.6468322,-0.10987454,1,-2,2
226,1981-12-01,0.503285,0.32410806,-0.009226998,-0.36030173,1,-2,2
227,1982-01-01,-0.08896592,0.21619797,-0.04744174,-0.42037278,1,-2,2
228,1982-02-01,0.18766868,0.014460859,-0.22119108,-0.3539904,1,-2,2
229,1982-03-01,0.17921041,-0.2740147,-0.052885234,-0.021353498,0,0,0
230,1982-04-01,-0.15613788,-0.6363381,-0.30307493,-0.35778528,0,0,0
231,1982-05-01,-0.11551374,-0.38639316,-0.003975092,-0.14117897,0,0,0
232,1982-06-01,-0.5406806,-0.33522552,-0.27669707,-0.09966594,0,0,0
233,1982-07-01,0.41674656,-0.12254047,-0.022985023,-0.08637669,0,0,0
234,1982-08-01,0.15659446,-0.49432313,0.35164165,0.022617858,0,0,0
235,1982-09-01,0.35337013,-0.24140151,0.033818554,0.20142831,0,0,0
236,1982-10-01,-0.14846016,0.18059893,0.10273306,-0.014592107,0,0,0
237,1982-11-01,-0.66562366,0.10606404,0.004458736,-0.108802825,0,0,0
238,1982-12-01,-0.80447507,0.0060876445,-0.011655776,-0.2902176,0,0,0
239,1983-01-01,-0.2216183,-0.15399513,-0.0012518679,-0.36564583,0,0,0
240,1983-02-01,-0.13242368,0.20247798,-0.089123435,-0.112937175,0,0,0
241,1983-03-01,-0.012878352,0.73237145,0.09489482,-0.59857035,0,0,0
242,1983-04-01,0.10383603,0.12735562,0.044160336,-0.20997305,0,0,0
243,1983-05-01,0.22092468,0.0046533453,-0.09118921,-0.27007544,0,0,0
244,1983-06-01,0.15225342,0.10124374,-0.025788087,-0.24114701,0,0,0
245,1983-07-01,0.046072282,0.2644654,-0.48916084,-0.3401652,0,0,0
246,1983-08-01,0.30340976,0.019399706,-0.3651341,0.081327595,0,0,0
247,1983-09-01,0.1868039,0.20830546,-0.2438029,0.30782843,0,0,0
248,1983-10-01,0.18368588,0.32641387,-0.07181132,0.25588557,0,0,0
249,1983-11-01,0.22750774,0.21094431,-0.06981943,0.14001858,0,0,0
250,1983-12-01,-0.019341907,0.54857266,-0.1589221,0.2937774,0,0,0
251,1984-01-01,0.115497865,0.5120566,0.0022772339,0.3642759,0,0,0
252,1984-02-01,0.19152375,0.10623598,0.038638756,0.040662576,0,0,0
253,1984-03-01,0.34148568,0.44082358,-0.12581685,-0.045130298,0,0,0
254,1984-04-01,0.21210644,0.3884822,-0.003857098,0.22279444,0,0,0
255,1984-05-01,0.06561416,0.31537148,-0.060481697,0.0943241,0,0,0
256,1984-06-01,0.17846063,-0.08351698,-0.09559604,0.15404354,0,0,0
257,1984-07-01,0.167518,0.14986803,-0.0431145,0.16909148,0,0,0
258,1984-08-01,0.06822661,0.11412812,0.052775744,0.108271986,0,0,0
259,1984-09-01,0.01773433,-0.06679748,0.03323829,0.10552789,0,0,0
260,1984-10-01,-0.09809159,-0.013193976,-0.01088586,0.2945617,0,0,0
261,1984-11-01,0.031064127,-0.11884044,0.26224625,0.03941138,0,0,0
262,1984-12-01,0.2604923,0.101762995,0.2989334,-0.08775212,0,0,0
263,1985-01-01,0.33681053,0.23273571,0.23159026,-0.2078208,0,0,0
264,1985-02-01,0.11779439,0.44560912,0.14221482,-0.12890911,0,0,0
265,1985-03-01,0.2385852,0.37085074,0.08529658,-0.32876778,0,0,0
266,1985-04-01,0.5386135,0.30818608,0.18503511,-0.15636694,0,0,0
267,1985-05-01,0.16937974,0.2795812,0.36658683,0.02662832,0,0,0
